transcript_id,HBR_Rep1_ERCC-Mix2,HBR_Rep2_ERCC-Mix2,HBR_Rep3_ERCC-Mix2,UHR_Rep1_ERCC-Mix1,UHR_Rep2_ERCC-Mix1,UHR_Rep3_ERCC-Mix1
ENST00000858002,0,0,0,0,0,0
ENST00000938369,0,0,0,0,0,0
ENST00000938371,0,0,0,0,0,0
ENST00000938372,0,0,0,0,0,0
ENST00000938373,0,0,0,0,0,0
ENST00000592141,0,0,0,0,0,0
ENST00000392201,0,0,0,0,0,0
ENST00000652250,0,0,0,0,0,0
ENST00000590618,0,0,0,0,0,0
ENST00000222275,0,0,0,0,0,0
ENST00000379013,0,0,0,0,0,0
ENST00000443196,0,0,0,0,0,0
ENST00000727123,0,0,0,0,0,0
ENST00000589501,0,0,0,0,0,0
ENST00000392197,0,0,0,0,0,0
ENST00000442282,0,0,0,0,0,0
ENST00000426659,0,0,0,0,0,0
ENST00000451726,0,0,0,0,0,0
ENST00000829590,0,0,0,0,0,0
ENST00000829591,0,0,0,0,0,0
ENST00000829592,0,0,0,0,0,0
ENST00000262630,0,0,0,0,0,0
ENST00000890380,0,0,0,0,0,0
ENST00000890381,0,0,0,0,0,0
ENST00000481182,0,0,0,0,0,0
ENST00000673918,0,0,0,0,0,0
ENST00000687718,0,0,0,0,0,0
ENST00000420124,0,0,0,0,0,0
ENST00000692961,0,0,0,0,0,0
ENST00000689139,0,0,0,0,0,0
ENST00000691855,0,0,0,0,0,0
ENST00000606995,0,0,0,0,0,0
ENST00000674114,0,0,0,0,0,0
ENST00000685062,0,0,0,0,0,0
ENST00000689864,0,0,0,0,0,0
ENST00000690487,0,0,0,0,0,0
ENST00000693540,0,0,0,0,0,0
ENST00000685609,0,0,0,0,0,0
ENST00000691968,0,0,0,0,0,0
ENST00000690290,0,0,0,0,0,0
ENST00000673946,0,0,0,0,0,0
ENST00000685168,0,0,0,0,0,0
ENST00000691421,0,0,0,0,0,0
ENST00000684977,0,0,0,0,0,0
ENST00000689544,0,0,0,0,0,0
ENST00000693677,0,0,0,0,0,0
ENST00000592092,0,0,0,0,0,0
ENST00000689929,0,0,0,0,0,0
ENST00000693175,0,0,0,0,0,0
ENST00000585476,0,0,0,0,0,0
ENST00000674101,0,0,0,0,0,0
ENST00000693161,0,0,0,0,0,0
ENST00000586308,0,0,0,0,0,0
ENST00000686920,0,0,0,0,0,0
ENST00000929955,0,0,0,0,0,0
ENST00000966824,0,0,0,0,0,0
ENST00000246532,0,0,0,0,0,0
ENST00000871289,0,0,0,0,0,0
ENST00000871290,0,0,0,0,0,0
ENST00000871291,0,0,0,0,0,0
ENST00000929957,0,0,0,0,0,0
ENST00000592889,0,0,0,0,0,0
ENST00000588992,0,0,0,0,0,0
ENST00000871297,0,0,0,0,0,0
ENST00000966825,0,0,0,0,0,0
ENST00000871292,0,0,0,0,0,0
ENST00000966826,0,0,0,0,0,0
ENST00000871294,0,0,0,0,0,0
ENST00000871293,0,0,0,0,0,0
ENST00000589807,0,0,0,0,0,0
ENST00000871295,0,0,0,0,0,0
ENST00000966827,0,0,0,0,0,0
ENST00000592537,0,0,0,0,0,0
ENST00000966828,0,0,0,0,0,0
ENST00000588018,0,0,0,0,0,0
ENST00000871296,0,0,0,0,0,0
ENST00000591748,0,0,0,0,0,0
ENST00000592693,0,0,0,0,0,0
ENST00000587101,0,0,0,0,0,0
ENST00000591277,0,0,0,0,0,0
ENST00000589175,0,0,0,0,0,0
ENST00000829059,0,0,0,0,0,0
ENST00000586140,0,0,0,0,0,0
ENST00000591057,0,0,0,0,0,0
ENST00000591084,0,0,0,0,0,0
ENST00000378975,0,0,0,0,0,0
ENST00000590135,0,0,0,0,0,0
ENST00000585554,0,0,0,0,0,0
ENST00000412391,0,0,0,0,0,0
ENST00000591855,0,0,0,0,0,0
ENST00000594792,0,0,0,0,0,0
ENST00000600296,0,0,0,0,0,0
ENST00000587987,0,0,0,0,0,0
ENST00000589429,0,0,0,0,0,0
ENST00000588980,0,0,0,0,0,0
ENST00000592913,0,0,0,0,0,0
ENST00000292879,0,0,0,0,0,0
ENST00000588892,0,0,0,0,0,0
ENST00000586476,0,0,0,0,0,0
ENST00000601236,0,0,0,0,0,0
ENST00000585771,0,0,0,0,0,0
ENST00000587886,0,0,0,0,0,0
ENST00000588100,0,0,0,0,0,0
ENST00000590650,0,0,0,0,0,0
ENST00000856485,0,0,0,0,0,0
ENST00000856486,0,0,0,0,0,0
ENST00000591949,0,0,0,0,0,0
ENST00000222266,0,0,0,0,0,0
ENST00000931699,0,0,0,0,0,0
ENST00000931700,0,0,0,0,0,0
ENST00000587708,0,0,0,0,0,0
ENST00000931702,0,0,0,0,0,0
ENST00000931701,0,0,0,0,0,0
ENST00000591613,0,0,0,0,0,0
ENST00000931703,0,0,0,0,0,0
ENST00000585365,0,0,0,0,0,0
ENST00000784496,0,0,0,0,0,0
ENST00000591091,0,0,0,0,0,0
ENST00000590706,0,0,0,0,0,0
ENST00000591076,0,0,0,0,0,0
ENST00000894507,0,0,0,0,0,0
ENST00000301159,0,0,0,0,0,0
ENST00000587108,0,0,0,0,0,0
ENST00000894508,0,0,0,0,0,0
ENST00000595455,0,0,0,0,0,0
ENST00000592871,0,0,0,0,0,0
ENST00000587751,0,0,0,0,0,0
ENST00000591163,0,0,0,0,0,0
ENST00000590890,0,0,0,0,0,0
ENST00000587767,0,0,0,0,0,0
ENST00000004982,0,0,0,0,0,0
ENST00000906439,0,0,0,0,0,0
ENST00000587965,0,0,0,0,0,0
ENST00000592984,0,0,0,0,0,0
ENST00000444637,0,0,0,0,0,0
ENST00000696040,0,0,0,0,0,0
ENST00000696041,0,0,0,0,0,0
ENST00000696042,0,0,0,0,0,0
ENST00000396908,0,0,0,0,0,0
ENST00000301165,0,0,0,0,0,0
ENST00000544876,0,0,0,0,0,0
ENST00000646935,0,0,0,0,0,0
ENST00000696043,0,0,0,0,0,0
ENST00000536950,0,0,0,0,0,0
ENST00000620918,0,0,0,0,0,0
ENST00000537459,0,0,0,0,0,0
ENST00000421853,0,0,0,0,0,0
ENST00000600988,0,0,0,0,0,0
ENST00000545674,0,0,0,0,0,0
ENST00000539771,0,0,0,0,0,0
ENST00000601095,0,0,0,0,0,0
ENST00000542134,0,0,0,0,0,0
ENST00000542591,0,0,0,0,0,0
ENST00000544158,0,0,0,0,0,0
ENST00000536037,0,0,0,0,0,0
ENST00000589397,0,0,0,0,0,0
ENST00000589133,0,0,0,0,0,0
ENST00000378944,0,0,0,0,0,0
ENST00000590893,0,0,0,0,0,0
ENST00000007510,0,0,0,0,0,0
ENST00000314737,0,0,0,0,0,0
ENST00000221905,0,0,0,0,0,0
ENST00000601474,0,0,0,0,0,0
ENST00000588248,0,0,0,0,0,0
ENST00000591438,0,0,0,0,0,0
ENST00000586918,0,0,0,0,0,0
ENST00000593034,0,0,0,0,0,0
ENST00000587984,0,0,0,0,0,0
ENST00000811443,0,0,0,0,0,0
ENST00000637365,0,0,0,0,0,0
ENST00000685078,0,0,0,0,0,0
ENST00000690005,0,0,0,0,0,0
ENST00000811456,0,0,0,0,0,0
ENST00000685625,0,0,0,0,0,0
ENST00000685261,0,0,0,0,0,0
ENST00000687835,0,0,0,0,0,0
ENST00000692799,0,0,0,0,0,0
ENST00000811449,0,0,0,0,0,0
ENST00000637448,0,0,0,0,0,0
ENST00000693056,0,0,0,0,0,0
ENST00000692117,0,0,0,0,0,0
ENST00000685001,0,0,0,0,0,0
ENST00000811446,0,0,0,0,0,0
ENST00000686635,0,0,0,0,0,0
ENST00000811451,0,0,0,0,0,0
ENST00000811450,0,0,0,0,0,0
ENST00000637421,0,0,0,0,0,0
ENST00000688516,0,0,0,0,0,0
ENST00000811454,0,0,0,0,0,0
ENST00000701619,0,0,0,0,0,0
ENST00000811453,0,0,0,0,0,0
ENST00000811452,0,0,0,0,0,0
ENST00000811448,0,0,0,0,0,0
ENST00000811447,0,0,0,0,0,0
ENST00000567313,0,0,0,0,0,0
ENST00000811455,0,0,0,0,0,0
ENST00000433059,0,0,0,0,0,0
ENST00000688780,0,0,0,0,0,0
ENST00000811445,0,0,0,0,0,0
ENST00000811444,0,0,0,0,0,0
ENST00000636474,0,0,0,0,0,0
ENST00000564335,0,0,0,0,0,0
ENST00000881786,0,0,0,0,0,0
ENST00000881785,0,0,0,0,0,0
ENST00000881792,0,0,0,0,0,0
ENST00000587808,0,0,0,0,0,0
ENST00000653904,0,0,0,0,0,0
ENST00000881787,0,0,0,0,0,0
ENST00000588266,0,0,0,0,0,0
ENST00000881793,0,0,0,0,0,0
ENST00000587695,0,0,0,0,0,0
ENST00000881790,0,0,0,0,0,0
ENST00000881789,0,0,0,0,0,0
ENST00000881788,0,0,0,0,0,0
ENST00000301175,0,0,0,0,0,0
ENST00000881791,0,0,0,0,0,0
ENST00000589835,0,0,0,0,0,0
ENST00000591694,0,0,0,0,0,0
ENST00000378910,0,0,0,0,0,0
ENST00000869106,0,0,0,0,0,0
ENST00000869107,0,0,0,0,0,0
ENST00000353632,0,0,0,0,0,0
ENST00000585400,0,0,0,0,0,0
ENST00000592132,0,0,0,0,0,0
ENST00000929449,0,0,0,0,0,0
ENST00000929450,0,0,0,0,0,0
ENST00000929451,0,0,0,0,0,0
ENST00000591817,0,0,0,0,0,0
ENST00000586102,0,0,0,0,0,0
ENST00000592409,0,0,0,0,0,0
ENST00000347900,0,0,0,0,0,0
ENST00000360202,0,0,0,0,0,0
ENST00000906487,0,0,0,0,0,0
ENST00000262625,0,0,0,0,0,0
ENST00000537454,0,0,0,0,0,0
ENST00000960045,0,0,0,0,0,0
ENST00000898020,0,0,0,0,0,0
ENST00000898023,0,0,0,0,0,0
ENST00000898021,0,0,0,0,0,0
ENST00000912739,0,0,0,0,0,0
ENST00000898025,0,0,0,0,0,0
ENST00000898024,0,0,0,0,0,0
ENST00000898022,0,0,0,0,0,0
ENST00000960046,0,0,0,0,0,0
ENST00000912740,0,0,0,0,0,0
ENST00000898026,0,0,0,0,0,0
ENST00000960047,0,0,0,0,0,0
ENST00000590561,0,0,0,0,0,0
ENST00000221891,0,0,0,0,0,0
ENST00000898035,0,0,0,0,0,0
ENST00000898034,0,0,0,0,0,0
ENST00000898029,0,0,0,0,0,0
ENST00000898030,0,0,0,0,0,0
ENST00000898031,0,0,0,0,0,0
ENST00000898032,0,0,0,0,0,0
ENST00000898033,0,0,0,0,0,0
ENST00000898028,0,0,0,0,0,0
ENST00000960048,0,0,0,0,0,0
ENST00000898027,0,0,0,0,0,0
ENST00000898036,0,0,0,0,0,0
ENST00000960049,0,0,0,0,0,0
ENST00000898037,0,0,0,0,0,0
ENST00000652533,0,0,0,0,0,0
ENST00000586861,0,0,0,0,0,0
ENST00000589743,0,0,0,0,0,0
ENST00000592316,0,0,0,0,0,0
ENST00000588808,0,0,0,0,0,0
ENST00000589298,0,0,0,0,0,0
ENST00000587274,0,0,0,0,0,0
ENST00000590926,0,0,0,0,0,0
ENST00000591165,0,0,0,0,0,0
ENST00000465059,0,0,0,0,0,0
ENST00000585925,0,0,0,0,0,0
ENST00000590828,0,0,0,0,0,0
ENST00000715565,0,0,0,0,0,0
ENST00000641389,0,0,0,0,0,0
ENST00000585544,0,0,0,0,0,0
ENST00000606253,0,0,0,0,0,0
ENST00000586361,0,0,0,0,0,0
ENST00000588497,0,0,0,0,0,0
ENST00000590094,0,0,0,0,0,0
ENST00000591730,0,0,0,0,0,0
ENST00000588039,0,0,0,0,0,0
ENST00000864003,0,0,0,0,0,0
ENST00000624076,0,0,0,0,0,0
ENST00000864004,0,0,0,0,0,0
ENST00000246551,0,0,0,0,0,0
ENST00000437550,0,0,0,0,0,0
ENST00000930206,0,0,0,0,0,0
ENST00000424586,0,0,0,0,0,0
ENST00000587837,0,0,0,0,0,0
ENST00000585901,0,0,0,0,0,0
ENST00000544690,0,0,0,0,0,0
ENST00000262629,0,0,0,0,0,0
ENST00000895009,0,0,0,0,0,0
ENST00000956527,0,0,0,0,0,0
ENST00000956528,0,0,0,0,0,0
ENST00000956529,0,0,0,0,0,0
ENST00000956530,0,0,0,0,0,0
ENST00000586946,0,0,0,0,0,0
ENST00000588439,0,0,0,0,0,0
ENST00000589517,0,0,0,0,0,0
ENST00000585626,0,0,0,0,0,0
ENST00000802928,0,0,0,0,0,0
ENST00000749280,0,0,0,0,0,0
ENST00000585876,0,0,0,0,0,0
ENST00000588831,0,0,0,0,0,0
ENST00000587257,0,0,0,0,0,0
ENST00000246529,0,0,0,0,0,0
ENST00000830028,0,0,0,0,0,0
ENST00000716287,0,0,0,0,0,0
ENST00000592518,0,0,0,0,0,0
ENST00000830029,0,0,0,0,0,0
ENST00000588406,0,0,0,0,0,0
ENST00000587412,0,0,0,0,0,0
ENST00000378887,0,0,0,0,0,0
ENST00000921832,0,0,0,0,0,0
ENST00000921835,0,0,0,0,0,0
ENST00000872008,0,0,0,0,0,0
ENST00000921833,0,0,0,0,0,0
ENST00000505054,0,0,0,0,0,0
ENST00000871998,0,0,0,0,0,0
ENST00000324444,0,0,0,0,0,0
ENST00000921834,0,0,0,0,0,0
ENST00000871996,0,0,0,0,0,0
ENST00000921831,0,0,0,0,0,0
ENST00000872009,0,0,0,0,0,0
ENST00000872004,0,0,0,0,0,0
ENST00000872005,0,0,0,0,0,0
ENST00000465425,0,0,0,0,0,0
ENST00000871999,0,0,0,0,0,0
ENST00000872000,0,0,0,0,0,0
ENST00000921836,0,0,0,0,0,0
ENST00000397428,0,0,0,0,0,0
ENST00000503121,0,0,0,0,0,0
ENST00000921840,0,0,0,0,0,0
ENST00000872011,0,0,0,0,0,0
ENST00000921838,0,0,0,0,0,0
ENST00000952118,0,0,0,0,0,0
ENST00000340477,0,0,0,0,0,0
ENST00000872006,0,0,0,0,0,0
ENST00000490730,0,0,0,0,0,0
ENST00000872001,0,0,0,0,0,0
ENST00000921837,0,0,0,0,0,0
ENST00000871995,0,0,0,0,0,0
ENST00000872007,0,0,0,0,0,0
ENST00000872010,0,0,0,0,0,0
ENST00000872002,0,0,0,0,0,0
ENST00000872003,0,0,0,0,0,0
ENST00000871997,0,0,0,0,0,0
ENST00000921839,0,0,0,0,0,0
ENST00000473572,0,0,0,0,0,0
ENST00000378875,0,0,0,0,0,0
ENST00000956213,0,0,0,0,0,0
ENST00000495116,0,0,0,0,0,0
ENST00000937860,0,0,0,0,0,0
ENST00000461668,0,0,0,0,0,0
ENST00000490483,0,0,0,0,0,0
ENST00000490986,0,0,0,0,0,0
ENST00000897812,0,0,0,0,0,0
ENST00000897817,0,0,0,0,0,0
ENST00000471323,0,0,0,0,0,0
ENST00000937861,0,0,0,0,0,0
ENST00000486389,0,0,0,0,0,0
ENST00000937862,0,0,0,0,0,0
ENST00000956212,0,0,0,0,0,0
ENST00000897815,0,0,0,0,0,0
ENST00000897816,0,0,0,0,0,0
ENST00000897814,0,0,0,0,0,0
ENST00000897813,0,0,0,0,0,0
ENST00000897811,0,0,0,0,0,0
ENST00000897810,0,0,0,0,0,0
ENST00000485128,0,0,0,0,0,0
ENST00000252984,0,0,0,0,0,0
ENST00000497999,0,0,0,0,0,0
ENST00000462793,0,0,0,0,0,0
ENST00000392183,0,0,0,0,0,0
ENST00000468004,0,0,0,0,0,0
ENST00000481257,0,0,0,0,0,0
ENST00000466196,0,0,0,0,0,0
ENST00000475223,0,0,0,0,0,0
ENST00000592353,0,0,0,0,0,0
ENST00000590666,0,0,0,0,0,0
ENST00000470859,0,0,0,0,0,0
ENST00000685157,0,0,0,0,0,0
ENST00000586962,0,0,0,0,0,0
ENST00000718826,0,0,0,0,0,0
ENST00000718827,0,0,0,0,0,0
ENST00000718828,0,0,0,0,0,0
ENST00000718825,0,0,0,0,0,0
ENST00000904679,0,0,0,0,0,0
ENST00000360535,0,0,0,0,0,0
ENST00000923666,0,0,0,0,0,0
ENST00000904680,0,0,0,0,0,0
ENST00000593074,0,0,0,0,0,0
ENST00000585466,0,0,0,0,0,0
ENST00000592017,0,0,0,0,0,0
ENST00000590559,0,0,0,0,0,0
ENST00000586457,0,0,0,0,0,0
ENST00000872539,0,0,0,0,0,0
ENST00000292894,0,0,0,0,0,0
ENST00000944565,0,0,0,0,0,0
ENST00000944564,0,0,0,0,0,0
ENST00000522483,0,0,0,0,0,0
ENST00000607730,0,0,0,0,0,0
ENST00000524106,0,0,0,0,0,0
ENST00000680489,0,0,0,0,0,0
ENST00000378860,0,0,0,0,0,0
ENST00000427823,0,0,0,0,0,0
ENST00000681542,0,0,0,0,0,0
ENST00000680321,0,0,0,0,0,0
ENST00000644764,0,0,0,0,0,0
ENST00000680359,0,0,0,0,0,0
ENST00000680403,0,0,0,0,0,0
ENST00000679714,0,0,0,0,0,0
ENST00000679682,0,0,0,0,0,0
ENST00000401500,0,0,0,0,0,0
ENST00000680564,0,0,0,0,0,0
ENST00000680590,0,0,0,0,0,0
ENST00000589953,0,0,0,0,0,0
ENST00000681809,0,0,0,0,0,0
ENST00000679757,0,0,0,0,0,0
ENST00000680806,0,0,0,0,0,0
ENST00000679858,0,0,0,0,0,0
ENST00000681625,0,0,0,0,0,0
ENST00000608676,0,0,0,0,0,0
ENST00000587391,0,0,0,0,0,0
ENST00000270301,0,0,0,0,0,0
ENST00000681597,0,0,0,0,0,0
ENST00000624007,0,0,0,0,0,0
ENST00000680377,0,0,0,0,0,0
ENST00000680858,0,0,0,0,0,0
ENST00000681302,0,0,0,0,0,0
ENST00000679489,0,0,0,0,0,0
ENST00000680349,0,0,0,0,0,0
ENST00000679422,0,0,0,0,0,0
ENST00000681088,0,0,0,0,0,0
ENST00000679357,0,0,0,0,0,0
ENST00000680773,0,0,0,0,0,0
ENST00000680211,0,0,0,0,0,0
ENST00000680997,0,0,0,0,0,0
ENST00000681608,0,0,0,0,0,0
ENST00000680739,0,0,0,0,0,0
ENST00000681648,0,0,0,0,0,0
ENST00000680280,0,0,0,0,0,0
ENST00000679598,0,0,0,0,0,0
ENST00000680597,0,0,0,0,0,0
ENST00000925888,0,0,0,0,0,0
ENST00000633214,0,0,0,0,0,0
ENST00000585332,0,0,0,0,0,0
ENST00000221859,0,0,0,0,0,0
ENST00000589591,0,0,0,0,0,0
ENST00000585842,0,0,0,0,0,0
ENST00000592962,0,0,0,0,0,0
ENST00000586789,0,0,0,0,0,0
ENST00000586439,0,0,0,0,0,0
ENST00000589069,0,0,0,0,0,0
ENST00000593075,0,0,0,0,0,0
ENST00000622994,0,0,0,0,0,0
ENST00000932775,0,0,0,0,0,0
ENST00000932776,0,0,0,0,0,0
ENST00000221855,0,0,0,0,0,0
ENST00000481742,0,0,0,0,0,0
ENST00000888742,0,0,0,0,0,0
ENST00000392178,0,0,0,0,0,0
ENST00000888743,0,0,0,0,0,0
ENST00000932777,0,0,0,0,0,0
ENST00000651435,0,0,0,0,0,0
ENST00000589996,0,0,0,0,0,0
ENST00000591296,0,0,0,0,0,0
ENST00000588385,0,0,0,0,0,0
ENST00000589624,0,0,0,0,0,0
ENST00000589308,0,0,0,0,0,0
ENST00000585746,0,0,0,0,0,0
ENST00000586868,0,0,0,0,0,0
ENST00000585910,0,0,0,0,0,0
ENST00000468156,0,0,0,0,0,0
ENST00000830262,0,0,0,0,0,0
ENST00000830261,0,0,0,0,0,0
ENST00000830260,0,0,0,0,0,0
ENST00000830259,0,0,0,0,0,0
ENST00000830258,0,0,0,0,0,0
ENST00000589146,0,0,0,0,0,0
ENST00000628018,0,0,0,0,0,0
ENST00000628306,0,0,0,0,0,0
ENST00000959930,0,0,0,0,0,0
ENST00000959931,0,0,0,0,0,0
ENST00000246533,0,0,0,0,0,0
ENST00000856038,0,0,0,0,0,0
ENST00000940675,0,0,0,0,0,0
ENST00000959932,0,0,0,0,0,0
ENST00000959933,0,0,0,0,0,0
ENST00000587718,0,0,0,0,0,0
ENST00000592483,0,0,0,0,0,0
ENST00000590874,0,0,0,0,0,0
ENST00000959934,0,0,0,0,0,0
ENST00000588815,0,0,0,0,0,0
ENST00000591041,0,0,0,0,0,0
ENST00000940676,0,0,0,0,0,0
ENST00000940677,0,0,0,0,0,0
ENST00000588780,0,0,0,0,0,0
ENST00000590049,0,0,0,0,0,0
ENST00000586851,0,0,0,0,0,0
ENST00000590211,0,0,0,0,0,0
ENST00000592354,0,0,0,0,0,0
ENST00000586963,0,0,0,0,0,0
ENST00000604228,0,0,0,0,0,0
ENST00000589162,0,0,0,0,0,0
ENST00000437291,0,0,0,0,0,0
ENST00000292907,0,0,0,0,0,0
ENST00000481297,0,0,0,0,0,0
ENST00000589154,0,0,0,0,0,0
ENST00000721182,0,0,0,0,0,0
ENST00000721338,0,0,0,0,0,0
ENST00000591692,0,0,0,0,0,0
ENST00000877508,0,0,0,0,0,0
ENST00000877509,0,0,0,0,0,0
ENST00000304116,0,0,0,0,0,0
ENST00000920740,0,0,0,0,0,0
ENST00000920739,0,0,0,0,0,0
ENST00000964655,0,0,0,0,0,0
ENST00000964656,0,0,0,0,0,0
ENST00000920741,0,0,0,0,0,0
ENST00000877510,0,0,0,0,0,0
ENST00000392173,0,0,0,0,0,0
ENST00000355114,0,0,0,0,0,0
ENST00000591473,0,0,0,0,0,0
ENST00000585994,0,0,0,0,0,0
ENST00000587803,0,0,0,0,0,0
ENST00000586648,0,0,0,0,0,0
ENST00000363309,0,0,0,0,0,0
ENST00000456324,0,0,0,0,0,0
ENST00000877700,0,0,0,0,0,0
ENST00000877702,0,0,0,0,0,0
ENST00000877701,0,0,0,0,0,0
ENST00000964765,0,0,0,0,0,0
ENST00000877703,0,0,0,0,0,0
ENST00000919772,0,0,0,0,0,0
ENST00000591063,0,0,0,0,0,0
ENST00000964769,0,0,0,0,0,0
ENST00000586094,0,0,0,0,0,0
ENST00000877719,0,0,0,0,0,0
ENST00000877718,0,0,0,0,0,0
ENST00000877709,0,0,0,0,0,0
ENST00000877710,0,0,0,0,0,0
ENST00000443387,0,0,0,0,0,0
ENST00000877707,0,0,0,0,0,0
ENST00000877708,0,0,0,0,0,0
ENST00000919773,0,0,0,0,0,0
ENST00000877706,0,0,0,0,0,0
ENST00000877704,0,0,0,0,0,0
ENST00000877705,0,0,0,0,0,0
ENST00000919774,0,0,0,0,0,0
ENST00000919775,0,0,0,0,0,0
ENST00000919779,0,0,0,0,0,0
ENST00000877711,0,0,0,0,0,0
ENST00000964770,0,0,0,0,0,0
ENST00000919791,0,0,0,0,0,0
ENST00000919782,0,0,0,0,0,0
ENST00000877713,0,0,0,0,0,0
ENST00000877712,0,0,0,0,0,0
ENST00000919780,0,0,0,0,0,0
ENST00000919789,0,0,0,0,0,0
ENST00000919781,0,0,0,0,0,0
ENST00000964766,0,0,0,0,0,0
ENST00000919776,0,0,0,0,0,0
ENST00000919777,0,0,0,0,0,0
ENST00000919778,0,0,0,0,0,0
ENST00000919784,0,0,0,0,0,0
ENST00000964767,0,0,0,0,0,0
ENST00000877714,0,0,0,0,0,0
ENST00000919783,0,0,0,0,0,0
ENST00000964768,0,0,0,0,0,0
ENST00000877715,0,0,0,0,0,0
ENST00000919786,0,0,0,0,0,0
ENST00000919785,0,0,0,0,0,0
ENST00000877717,0,0,0,0,0,0
ENST00000919787,0,0,0,0,0,0
ENST00000877716,0,0,0,0,0,0
ENST00000877720,0,0,0,0,0,0
ENST00000919788,0,0,0,0,0,0
ENST00000919790,0,0,0,0,0,0
ENST00000964771,0,0,0,0,0,0
ENST00000877721,0,0,0,0,0,0
ENST00000919792,0,0,0,0,0,0
ENST00000587285,0,0,0,0,0,0
ENST00000702927,0,0,0,0,0,0
ENST00000784787,0,0,0,0,0,0
ENST00000784800,0,0,0,0,0,0
ENST00000676422,0,0,0,0,0,0
ENST00000675324,0,0,0,0,0,0
ENST00000784788,0,0,0,0,0,0
ENST00000586345,0,0,0,0,0,0
ENST00000586488,0,0,0,0,0,0
ENST00000660925,0,0,0,0,0,0
ENST00000590845,0,0,0,0,0,0
ENST00000784795,0,0,0,0,0,0
ENST00000784794,0,0,0,0,0,0
ENST00000655331,0,0,0,0,0,0
ENST00000784790,0,0,0,0,0,0
ENST00000784789,0,0,0,0,0,0
ENST00000784796,0,0,0,0,0,0
ENST00000784791,0,0,0,0,0,0
ENST00000784797,0,0,0,0,0,0
ENST00000784798,0,0,0,0,0,0
ENST00000784792,0,0,0,0,0,0
ENST00000784799,0,0,0,0,0,0
ENST00000784793,0,0,0,0,0,0
ENST00000660190,0,0,0,0,0,0
ENST00000670370,0,0,0,0,0,0
ENST00000657631,0,0,0,0,0,0
ENST00000600983,0,0,0,0,0,0
ENST00000586340,0,0,0,0,0,0
ENST00000784953,0,0,0,0,0,0
ENST00000784952,0,0,0,0,0,0
ENST00000784954,0,0,0,0,0,0
ENST00000585356,0,0,0,0,0,0
ENST00000784956,0,0,0,0,0,0
ENST00000449434,0,0,0,0,0,0
ENST00000784955,0,0,0,0,0,0
ENST00000691592,0,0,0,0,0,0
ENST00000666182,0,0,0,0,0,0
ENST00000784957,0,0,0,0,0,0
ENST00000658126,0,0,0,0,0,0
ENST00000668927,0,0,0,0,0,0
ENST00000412740,0,0,0,0,0,0
ENST00000590657,0,0,0,0,0,0
ENST00000658042,0,0,0,0,0,0
ENST00000665982,0,0,0,0,0,0
ENST00000659786,0,0,0,0,0,0
ENST00000689532,0,0,0,0,0,0
ENST00000427868,0,0,0,0,0,0
ENST00000675167,0,0,0,0,0,0
ENST00000438368,0,0,0,0,0,0
ENST00000590622,0,0,0,0,0,0
ENST00000676298,0,0,0,0,0,0
ENST00000674604,0,0,0,0,0,0
ENST00000675914,0,0,0,0,0,0
ENST00000702802,0,0,0,0,0,0
ENST00000651681,0,0,0,0,0,0
ENST00000591372,0,0,0,0,0,0
ENST00000702867,0,0,0,0,0,0
ENST00000658301,0,0,0,0,0,0
ENST00000662398,0,0,0,0,0,0
ENST00000667829,0,0,0,0,0,0
ENST00000656137,0,0,0,0,0,0
ENST00000666458,0,0,0,0,0,0
ENST00000667789,0,0,0,0,0,0
ENST00000658991,0,0,0,0,0,0
ENST00000668768,0,0,0,0,0,0
ENST00000675074,0,0,0,0,0,0
ENST00000661195,0,0,0,0,0,0
ENST00000784958,0,0,0,0,0,0
ENST00000270001,0,0,0,0,0,0
ENST00000932313,0,0,0,0,0,0
ENST00000932314,0,0,0,0,0,0
ENST00000589280,0,0,0,0,0,0
ENST00000587018,0,0,0,0,0,0
ENST00000589968,0,0,0,0,0,0
ENST00000445543,0,0,0,0,0,0
ENST00000392161,0,0,0,0,0,0
ENST00000590993,0,0,0,0,0,0
ENST00000855087,0,0,0,0,0,0
ENST00000855088,0,0,0,0,0,0
ENST00000855089,0,0,0,0,0,0
ENST00000589470,0,0,0,0,0,0
ENST00000764650,0,0,0,0,0,0
ENST00000587567,0,0,0,0,0,0
ENST00000434377,0,0,0,0,0,0
ENST00000424129,0,0,0,0,0,0
ENST00000427002,0,0,0,0,0,0
ENST00000392170,0,0,0,0,0,0
ENST00000452939,0,0,0,0,0,0
ENST00000493391,0,0,0,0,0,0
ENST00000915908,0,0,0,0,0,0
ENST00000915907,0,0,0,0,0,0
ENST00000968795,0,0,0,0,0,0
ENST00000915909,0,0,0,0,0,0
ENST00000915910,0,0,0,0,0,0
ENST00000472909,0,0,0,0,0,0
ENST00000460937,0,0,0,0,0,0
ENST00000480361,0,0,0,0,0,0
ENST00000494354,0,0,0,0,0,0
ENST00000592087,0,0,0,0,0,0
ENST00000593270,0,0,0,0,0,0
ENST00000523638,0,0,0,0,0,0
ENST00000855526,0,0,0,0,0,0
ENST00000927402,0,0,0,0,0,0
ENST00000927404,0,0,0,0,0,0
ENST00000927403,0,0,0,0,0,0
ENST00000592282,0,0,0,0,0,0
ENST00000927409,0,0,0,0,0,0
ENST00000588993,0,0,0,0,0,0
ENST00000593142,0,0,0,0,0,0
